Brand,Generic Category,Category,Sub Category,SKU,Product Name,Product Variant Name,Processor,Connectivity,Memory,Storage,Colour,Display,ALP Inc VAT,Media URLs,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNF3HN/A,iPhone 16 Pro,iPhone 16 Pro 128GB Desert Titanium,,,,128GB,Desert Titanium,,"119,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Desert%20Titanium/iPhone%2016%20Pro%20128GB%20Desert%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Desert%20Titanium/iPhone%2016%20Pro%20128GB%20Desert%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Desert%20Titanium/iPhone%2016%20Pro%20128GB%20Desert%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Desert%20Titanium/iPhone%2016%20Pro%20128GB%20Desert%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Desert%20Titanium/iPhone%2016%20Pro%20128GB%20Desert%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Desert%20Titanium/iPhone%2016%20Pro%20128GB%20Desert%20Titanium2.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNG3HN/A,iPhone 16 Pro,iPhone 16 Pro 128GB Natural Titanium,,,,128GB,Natural Titanium,,"119,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Natural%20Titanium/iPhone%2016%20Pro%20128GB%20Natural%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Natural%20Titanium/iPhone%2016%20Pro%20128GB%20Natural%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Natural%20Titanium/iPhone%2016%20Pro%20128GB%20Natural%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Natural%20Titanium/iPhone%2016%20Pro%20128GB%20Natural%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Natural%20Titanium/iPhone%2016%20Pro%20128GB%20Natural%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20128GB%20Natural%20Titanium/iPhone%2016%20Pro%20128GB%20Natural%20Titanium1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNH3HN/A,iPhone 16 Pro,iPhone 16 Pro 256GB Black Titanium,,,,256GB,Black Titanium,,"129,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20256GB%20Black%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20256GB%20Black%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20256GB%20Black%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20256GB%20Black%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20256GB%20Black%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20256GB%20Black%20Titanium1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNJ3HN/A,iPhone 16 Pro,iPhone 16 Pro 256GB White Titanium,,,,256GB,White Titanium,,"129,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20White%20Titanium/iPhone%2016%20Pro%20256GB%20White%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20White%20Titanium/iPhone%2016%20Pro%20256GB%20White%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20White%20Titanium/iPhone%2016%20Pro%20256GB%20White%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20White%20Titanium/iPhone%2016%20Pro%20256GB%20White%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20White%20Titanium/iPhone%2016%20Pro%20256GB%20White%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20White%20Titanium/iPhone%2016%20Pro%20256GB%20White%20Titanium2.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNK3HN/A,iPhone 16 Pro,iPhone 16 Pro 256GB Desert Titanium,,,,256GB,Desert Titanium,,"129,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20256GB%20Desert%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20256GB%20Desert%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20256GB%20Desert%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20256GB%20Desert%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20256GB%20Desert%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20256GB%20Desert%20Titanium1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNL3HN/A,iPhone 16 Pro,iPhone 16 Pro 256GB Natural Titanium,,,,256GB,Natural Titanium,,"129,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20256GB%20Natural%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20256GB%20Natural%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20256GB%20Natural%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20256GB%20Natural%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20256GB%20Natural%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20256GB%20Natural%20Titanium1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNM3HN/A,iPhone 16 Pro,iPhone 16 Pro 512GB Black Titanium,,,,512GB,Black Titanium,,"149,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Black%20Titanium/iPhone%2016%20Pro%20512GB%20Black%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Black%20Titanium/iPhone%2016%20Pro%20512GB%20Black%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Black%20Titanium/iPhone%2016%20Pro%20512GB%20Black%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Black%20Titanium/iPhone%2016%20Pro%20512GB%20Black%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Black%20Titanium/iPhone%2016%20Pro%20512GB%20Black%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Black%20Titanium/iPhone%2016%20Pro%20512GB%20Black%20Titanium.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNN3HN/A,iPhone 16 Pro,iPhone 16 Pro 512GB White Titanium,,,,512GB,White Titanium,,"149,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20White%20Titanium/iPhone%2016%20Pro%20512GB%20White%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20White%20Titanium/iPhone%2016%20Pro%20512GB%20White%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20White%20Titanium/iPhone%2016%20Pro%20512GB%20White%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20White%20Titanium/iPhone%2016%20Pro%20512GB%20White%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20White%20Titanium/iPhone%2016%20Pro%20512GB%20White%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20White%20Titanium/iPhone%2016%20Pro%20512GB%20White%20Titanium1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNP3HN/A,iPhone 16 Pro,iPhone 16 Pro 512GB Desert Titanium,,,,512GB,Desert Titanium,,"149,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Desert%20Titanium/iPhone%2016%20Pro%20512GB%20Desert%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Desert%20Titanium/iPhone%2016%20Pro%20512GB%20Desert%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Desert%20Titanium/iPhone%2016%20Pro%20512GB%20Desert%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Desert%20Titanium/iPhone%2016%20Pro%20512GB%20Desert%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Desert%20Titanium/iPhone%2016%20Pro%20512GB%20Desert%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Desert%20Titanium/iPhone%2016%20Pro%20512GB%20Desert%20Titanium1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNQ3HN/A,iPhone 16 Pro,iPhone 16 Pro 512GB Natural Titanium,,,,512GB,Natural Titanium,,"149,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Natural%20Titanium/iPhone%2016%20Pro%20512GB%20Natural%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Natural%20Titanium/iPhone%2016%20Pro%20512GB%20Natural%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Natural%20Titanium/iPhone%2016%20Pro%20512GB%20Natural%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Natural%20Titanium/iPhone%2016%20Pro%20512GB%20Natural%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Natural%20Titanium/iPhone%2016%20Pro%20512GB%20Natural%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%20512GB%20Natural%20Titanium/iPhone%2016%20Pro%20512GB%20Natural%20Titanium4.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNR3HN/A,iPhone 16 Pro,iPhone 16 Pro 1TB Black Titanium,,,,1TB,Black Titanium,,"169,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Black%20Titanium/iPhone%2016%20Pro%201TB%20Black%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Black%20Titanium/iPhone%2016%20Pro%201TB%20Black%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Black%20Titanium/iPhone%2016%20Pro%201TB%20Black%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Black%20Titanium/iPhone%2016%20Pro%201TB%20Black%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Black%20Titanium/iPhone%2016%20Pro%201TB%20Black%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Black%20Titanium/iPhone%2016%20Pro%201TB%20Black%20Titanium2.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNT3HN/A,iPhone 16 Pro,iPhone 16 Pro 1TB White Titanium,,,,1TB,White Titanium,,"169,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20White%20Titanium/iPhone%2016%20Pro%201TB%20White%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20White%20Titanium/iPhone%2016%20Pro%201TB%20White%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20White%20Titanium/iPhone%2016%20Pro%201TB%20White%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20White%20Titanium/iPhone%2016%20Pro%201TB%20White%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20White%20Titanium/iPhone%2016%20Pro%201TB%20White%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20White%20Titanium/iPhone%2016%20Pro%201TB%20White%20Titanium1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNW3HN/A,iPhone 16 Pro,iPhone 16 Pro 1TB Desert Titanium,,,,1TB,Desert Titanium,,"169,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Desert%20Titanium/iPhone%2016%20Pro%201TB%20Desert%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Desert%20Titanium/iPhone%2016%20Pro%201TB%20Desert%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Desert%20Titanium/iPhone%2016%20Pro%201TB%20Desert%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Desert%20Titanium/iPhone%2016%20Pro%201TB%20Desert%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Desert%20Titanium/iPhone%2016%20Pro%201TB%20Desert%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Desert%20Titanium/iPhone%2016%20Pro%201TB%20Desert%20Titanium.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro,MYNX3HN/A,iPhone 16 Pro,iPhone 16 Pro 1TB Natural Titanium,,,,1TB,Natural Titanium,,"169,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Natural%20Titanium/iPhone%2016%20Pro%201TB%20Natural%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Natural%20Titanium/iPhone%2016%20Pro%201TB%20Natural%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Natural%20Titanium/iPhone%2016%20Pro%201TB%20Natural%20Titanium.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Natural%20Titanium/iPhone%2016%20Pro%201TB%20Natural%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Natural%20Titanium/iPhone%2016%20Pro%201TB%20Natural%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro/iPhone%2016%20Pro%201TB%20Natural%20Titanium/iPhone%2016%20Pro%201TB%20Natural%20Titanium4.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro Max,MYWV3HN/A,iPhone 16 Pro,iPhone 16 Pro Max 256GB Black Titanium,,,,256GB,Black Titanium,,"144,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium6.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Black%20Titanium1.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro Max,MYWW3HN/A,iPhone 16 Pro,iPhone 16 Pro Max 256GB White Titanium,,,,256GB,White Titanium,,"144,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium6.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20White%20Titanium2.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro Max,MYWX3HN/A,iPhone 16 Pro,iPhone 16 Pro Max 256GB Desert Titanium,,,,256GB,Desert Titanium,,"144,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium6.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Desert%20Titanium4.webp,,,,,,,,,,,,,,,,,,,
APPLE,Mobiles,IPHONE,iPhone 16 Pro Max,MYWY3HN/A,iPhone 16 Pro,iPhone 16 Pro Max 256GB Natural Titanium,,,,256GB,Natural Titanium,,"144,900.00",https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium5.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium4.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium3.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium2.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium1.webp;https://gurucodes-data.pages.dev/websites/conquer/iPhones/iPhone%2016%20Pro%20Max/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium/iPhone%2016%20Pro%20Max%20256GB%20Natural%20Titanium6.webp,,,,,,,,,,,,,,,,,,,
